doc_id,word,gdocs,python,fourth,present
003891_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003891_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003891_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003891_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003891_Blockchain.pdf,4
003892_Virtual_reality,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003892_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003892_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003892_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003892_Virtual_reality.pdf,4
003893_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003893_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003893_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003893_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003893_Veganism.pdf,4
003894_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003894_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003894_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003894_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003894_Weather.pdf,4
003895_Quantum_mechanics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003895_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003895_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003895_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003895_Quantum_mechanics.pdf,4
003896_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003896_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003896_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003896_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003896_Renaissance.pdf,4
003897_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003897_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003897_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003897_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003897_Renaissance.pdf,4
003898_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003898_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003898_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003898_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003898_Veganism.pdf,4
003899_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003899_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003899_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003899_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003899_Machine_learning.pdf,4
003900_Virtual_reality,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003900_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003900_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003900_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003900_Virtual_reality.pdf,4
003901_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003901_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003901_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003901_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003901_Weather.pdf,4
003902_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003902_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003902_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003902_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003902_Photosynthesis.pdf,4
003903_Economics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003903_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003903_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003903_Economics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003903_Economics.pdf,4
003904_Psychology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003904_Psychology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003904_Psychology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003904_Psychology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003904_Psychology.pdf,4
003905_Quantum_mechanics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003905_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003905_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003905_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003905_Quantum_mechanics.pdf,4
003906_Volcano,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003906_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003906_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003906_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003906_Volcano.pdf,4
003907_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003907_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003907_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003907_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003907_Weather.pdf,4
003908_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003908_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003908_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003908_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003908_Veganism.pdf,4
003909_World_War_II,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003909_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003909_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003909_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003909_World_War_II.pdf,4
003910_Algebra,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003910_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003910_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003910_Algebra.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003910_Algebra.pdf,4
003911_Psychology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003911_Psychology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003911_Psychology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003911_Psychology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003911_Psychology.pdf,4
003912_Sociology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003912_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003912_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003912_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003912_Sociology.pdf,4
003913_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003913_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003913_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003913_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003913_Machine_learning.pdf,4
003914_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003914_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003914_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003914_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003914_United_Nations.pdf,4
003915_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003915_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003915_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003915_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003915_Veganism.pdf,4
003916_Virtual_reality,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003916_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003916_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003916_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003916_Virtual_reality.pdf,4
003917_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003917_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003917_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003917_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003917_Veganism.pdf,4
003918_Virtual_reality,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003918_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003918_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003918_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003918_Virtual_reality.pdf,4
003919_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003919_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003919_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003919_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003919_Blockchain.pdf,4
003920_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003920_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003920_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003920_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003920_Machine_learning.pdf,4
003921_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003921_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003921_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003921_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003921_Photosynthesis.pdf,4
003922_Sociology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003922_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003922_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003922_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003922_Sociology.pdf,4
003923_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003923_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003923_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003923_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003923_United_Nations.pdf,4
003924_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003924_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003924_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003924_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003924_Blockchain.pdf,4
003925_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003925_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003925_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003925_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003925_Weather.pdf,4
003926_Quantum_mechanics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003926_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003926_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003926_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003926_Quantum_mechanics.pdf,4
003927_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003927_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003927_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003927_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003927_Photosynthesis.pdf,4
003928_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003928_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003928_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003928_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003928_Urbanization.pdf,4
003929_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003929_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003929_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003929_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003929_Urbanization.pdf,4
003930_Weather,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003930_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003930_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003930_Weather.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003930_Weather.pdf,4
003931_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003931_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003931_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003931_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003931_Blockchain.pdf,4
003932_Quantum_mechanics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003932_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003932_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003932_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003932_Quantum_mechanics.pdf,4
003933_Statistics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003933_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003933_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003933_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003933_Statistics.pdf,4
003934_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003934_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003934_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003934_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003934_Veganism.pdf,4
003935_Veganism,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003935_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003935_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003935_Veganism.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003935_Veganism.pdf,4
003936_Sociology,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003936_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003936_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003936_Sociology.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003936_Sociology.pdf,4
003937_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003937_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003937_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003937_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003937_Machine_learning.pdf,4
003938_World_War_II,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003938_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003938_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003938_World_War_II.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003938_World_War_II.pdf,4
003939_Statistics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003939_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003939_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003939_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003939_Statistics.pdf,4
003940_United_Nations,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003940_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003940_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003940_United_Nations.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003940_United_Nations.pdf,4
003941_Machine_learning,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003941_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003941_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003941_Machine_learning.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003941_Machine_learning.pdf,4
003942_Quantum_mechanics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003942_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003942_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003942_Quantum_mechanics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003942_Quantum_mechanics.pdf,4
003943_Volcano,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003943_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003943_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003943_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003943_Volcano.pdf,4
003944_Volcano,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003944_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003944_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003944_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003944_Volcano.pdf,4
003945_Statistics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003945_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003945_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003945_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003945_Statistics.pdf,4
003946_Statistics,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003946_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003946_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003946_Statistics.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003946_Statistics.pdf,4
003947_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003947_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003947_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003947_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003947_Urbanization.pdf,4
003948_Virtual_reality,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003948_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003948_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003948_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003948_Virtual_reality.pdf,4
003949_Volcano,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003949_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003949_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003949_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003949_Volcano.pdf,4
003950_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003950_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003950_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003950_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003950_Photosynthesis.pdf,4
003951_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003951_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003951_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003951_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003951_Photosynthesis.pdf,4
003952_Virtual_reality,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003952_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003952_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003952_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003952_Virtual_reality.pdf,4
003953_Photosynthesis,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003953_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003953_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003953_Photosynthesis.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003953_Photosynthesis.pdf,4
003954_Blockchain,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003954_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003954_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003954_Blockchain.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003954_Blockchain.pdf,4
003955_Volcano,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003955_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003955_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003955_Volcano.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003955_Volcano.pdf,4
003956_Urbanization,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003956_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003956_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003956_Urbanization.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003956_Urbanization.pdf,4
003957_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003957_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003957_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003957_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003957_Renaissance.pdf,4
003958_Renaissance,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003958_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003958_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003958_Renaissance.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003958_Renaissance.pdf,4
003959_United_States,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003959_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003959_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003959_United_States.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003959_United_States.pdf,4
003960_Virtual_reality,/content/ForensicsDetective/Assignment2_raghulch/data/word_pdfs/003960_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/google_docs_pdfs/003960_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/python_pdfs/003960_Virtual_reality.pdf,/content/ForensicsDetective/Assignment2_raghulch/data/fourth_source_pdfs/003960_Virtual_reality.pdf,4
